name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
'571_P-26_f_S-1_PS-S',2.652187e+001,2.553394e-001,1.885551e+001,2.904499e+001,3.115524e+001,1.229973e+001,6.535191e+001,9.978202e+001,2.330207e+001,0,1.818199e-001,9.173482e-001,7.967043e-002,9.029213e-002,3.066550e-001,2.269846e-001,5.373418e-001,3.728632e-001,9.610492e-001,0,1.139776e-001,6.538129e-001,3.603455e+001,2.943242e-001,4.122385e+000,1.492559e+000,1.562853e+001,6.957110e-001,1.156244e+001,7.655681e-001,7.919253e-002,1.819835e+000,1.067827e+000,8.435429e-001,2.324812e+000,2.274794e+000,-2.290068e-001,-7.555535e+001,1.940155e+001,4.107181e-001,5.000896e+002,4.079445e-001,1.308416e+003,1.225565e-001,-1.291508e+002,-6.864582e-001,1.535239e+003,2.048354e-001,9.401926e+002,2.907664e-001,-1.335092e+002,-6.162016e-001,2.477438e+003,1.349972e-001,9.490764e+002,2.974477e-001,-1.354090e+002,-5.900414e-001,-1.789577e+001,-3.075279e-001,2.889919e+001,2.632640e-001,-2.646709e-002,-9.630244e-001,-1.867868e-002,-4.736434e-001,1.639235e-001,6.101373e-001,4.182929e+001,3.185882e-001,2.334441e+000,3.250985e+000,1.743035e+001,9.619043e-001,7.606070e+000,1.670061e+000,-2.716127e+001,3.976677e+001,-8.875389e-002,-9.655042e-003,8.634787e-002,6.711410e-001,1.388889e+000,2.550000e-001,2.350000e-001,2.933333e-001,1.732692e-001,-3.977596e+001
'572_P-26_f_S-2_PS-S',3.032364e+001,1.714179e-001,2.926508e+001,3.159603e+001,3.364616e+001,4.381073e+000,4.360488e+002,4.710867e+002,3.660844e+001,4.276405e+001,2.576699e-001,5.776281e-001,1.038239e-001,2.194084e-001,4.222561e-001,3.184322e-001,1.874799e+000,1.205822e+000,2.173357e+000,1.391650e+000,1.083799e-001,4.123732e-001,3.806805e+001,2.767597e-001,4.297497e+000,1.947533e+000,1.850225e+001,5.301102e-001,1.196783e+001,7.260872e-001,4.075452e-002,2.433295e+000,1.080158e+000,9.544176e-001,6.213453e+000,8.325040e-001,4.758614e+000,4.407491e+000,2.199649e+001,8.804918e-001,6.590798e+002,2.784986e-001,1.382180e+003,1.413055e-001,-7.688964e+001,-1.066143e+000,1.664925e+003,1.231011e-001,9.539364e+002,2.402824e-001,-8.343097e+001,-9.207847e-001,2.722593e+003,7.469627e-002,7.761123e+002,4.931780e-001,-8.743332e+001,-8.478011e-001,-2.072512e+001,-2.551970e-001,3.058645e+001,2.100357e-001,-2.939967e-002,-9.826974e-001,-1.640763e-002,-6.553206e-001,1.174954e-001,3.926470e-001,4.218830e+001,1.827918e-001,3.168696e+000,2.685224e+000,2.090573e+001,4.871843e-001,1.114045e+001,8.893000e-001,-2.399310e+001,3.504054e+001,-7.667434e-002,-1.002301e-002,9.012747e-002,2.830189e+000,1.909308e+000,3.450000e-001,2.773085e-001,1.400000e-001,1.468938e-001,-3.699620e+001
'573_P-26_f_S-4_PS-S',2.832291e+001,2.865876e-001,1.537744e+001,3.208817e+001,3.413392e+001,1.875649e+001,4.294228e+002,4.614701e+002,7.304703e+001,4.083859e+001,1.971414e-001,1.021687e+000,7.393976e-002,1.007796e-001,3.223678e-001,2.484280e-001,2.374543e+000,1.524252e+000,2.500607e+000,1.982817e+000,9.005738e-002,7.510328e-001,3.238382e+001,4.893957e-001,4.376211e+000,1.873054e+000,1.360443e+001,8.884639e-001,1.173834e+001,6.279475e-001,4.403294e-002,2.728930e+000,1.157197e+000,9.730205e-001,4.732525e+000,1.626983e+000,9.744347e+000,2.778894e+000,2.135000e+001,8.590841e-001,6.422795e+002,2.824316e-001,1.387461e+003,1.629912e-001,-1.217573e+002,-7.109083e-001,1.660699e+003,1.300067e-001,9.890087e+002,3.086800e-001,-1.253205e+002,-6.469985e-001,2.727771e+003,8.334707e-002,7.831466e+002,3.806738e-001,-1.274514e+002,-6.177644e-001,-2.057469e+001,-2.602968e-001,3.052672e+001,2.264782e-001,-2.416374e-002,-1.460886e+000,-1.633017e-002,-6.821544e-001,1.306423e-001,5.254702e-001,4.040998e+001,2.379704e-001,3.084390e+000,3.337828e+000,1.907593e+001,5.831760e-001,9.442044e+000,8.927455e-001,-2.011091e+001,3.108619e+001,-4.915416e-002,-7.365750e-003,5.903645e-002,1.483680e+000,2.095809e+000,1.957143e-001,2.084883e-001,2.111765e-001,3.345916e-001,-3.703085e+001
'574_P-26_f_S-5_PS-S',2.776990e+001,2.681283e-001,1.879320e+001,3.067216e+001,3.337177e+001,1.457857e+001,5.399190e+002,5.277116e+002,9.239355e+001,5.021189e+001,1.904125e-001,8.090919e-001,7.844293e-002,1.287999e-001,2.765076e-001,1.980647e-001,1.992241e+000,1.359547e+000,2.326200e+000,1.876574e+000,9.480851e-002,5.023917e-001,3.689440e+001,2.497292e-001,5.923293e+000,1.422594e+000,1.844417e+001,4.621298e-001,1.186898e+001,4.774148e-001,4.775218e-002,2.043629e+000,1.136467e+000,8.950264e-001,5.006505e+000,1.171210e+000,3.542048e+000,7.654059e+000,2.223886e+001,1.017297e+000,6.184801e+002,3.124968e-001,1.394884e+003,1.279883e-001,-1.028088e+002,-8.316680e-001,1.663351e+003,1.255690e-001,1.049303e+003,2.577476e-001,-1.089033e+002,-7.290799e-001,2.719618e+003,9.146104e-002,8.491282e+002,3.476196e-001,-1.116052e+002,-6.897333e-001,-2.355137e+001,-2.614634e-001,3.314300e+001,2.310358e-001,-3.352498e-002,-9.653552e-001,-1.717655e-002,-5.289637e-001,1.158060e-001,4.351901e-001,4.033334e+001,2.194764e-001,7.241279e+000,1.373717e+000,2.190888e+001,4.264888e-001,1.165248e+001,5.470956e-001,-2.370117e+001,3.493312e+001,-7.160447e-002,-1.158335e-002,7.127672e-002,1.851852e+000,2.916667e+000,1.750000e-001,2.062159e-001,1.464286e-001,1.295931e-001,-3.809832e+001
'575_P-26_f_S-4_PS-L',3.050815e+001,2.020829e-001,3.068518e+001,3.188574e+001,3.387400e+001,3.188818e+000,7.028091e+002,5.776387e+002,5.480248e+001,4.239498e+001,2.510698e-001,7.104927e-001,9.085320e-002,2.035245e-001,3.764651e-001,2.856119e-001,2.369722e+000,1.008327e+000,2.348724e+000,1.460453e+000,1.177740e-001,5.239300e-001,3.814072e+001,2.552457e-001,5.261042e+000,1.744655e+000,1.860666e+001,5.800183e-001,1.239327e+001,6.111752e-001,4.193653e-002,2.660072e+000,9.593852e-001,9.300603e-001,6.554232e+000,9.262310e-001,9.512506e+000,2.222107e+000,2.467898e+001,5.628481e-001,6.070460e+002,2.983750e-001,1.400581e+003,1.731900e-001,-8.993178e+001,-9.568494e-001,1.634907e+003,1.319818e-001,9.544276e+002,2.929404e-001,-9.491313e+001,-8.475119e-001,2.675825e+003,8.179595e-002,8.579821e+002,6.340336e-001,-9.887280e+001,-7.824177e-001,-2.200220e+001,-2.171137e-001,3.262187e+001,1.912185e-001,-2.920105e-002,-1.106922e+000,-1.672106e-002,-6.161638e-001,1.390721e-001,4.795022e-001,4.237199e+001,1.955698e-001,5.816234e+000,1.756188e+000,2.082419e+001,5.998788e-001,1.291520e+001,6.356123e-001,-2.426191e+001,3.558789e+001,-7.586619e-002,-1.131229e-002,8.589170e-002,2.575107e+000,1.443002e+000,4.110000e-001,3.049082e-001,2.066666e-001,2.076990e-001,-3.509988e+001
'576_P-26_f_S-6_PS-S',2.991943e+001,2.045951e-001,3.022029e+001,3.195357e+001,3.310258e+001,2.882286e+000,1.095487e+003,8.054424e+002,6.871870e+001,4.357952e+001,2.253616e-001,7.993473e-001,7.768171e-002,1.752201e-001,3.699564e-001,2.922747e-001,2.841080e+000,1.246082e+000,2.934560e+000,2.234079e+000,1.158683e-001,5.350998e-001,3.592083e+001,3.466595e-001,4.433569e+000,1.807519e+000,1.685350e+001,6.552706e-001,1.394943e+001,5.552965e-001,3.864155e-002,2.552228e+000,1.104183e+000,8.781246e-001,6.109985e+000,8.935860e-001,1.403342e+001,1.297380e+000,2.177842e+001,6.447774e-001,5.931369e+002,3.502595e-001,1.469074e+003,1.457997e-001,-1.050698e+002,-8.204714e-001,1.547742e+003,1.339168e-001,1.130901e+003,2.972832e-001,-1.055430e+002,-7.670181e-001,2.599932e+003,6.915344e-002,7.913280e+002,3.213179e-001,-1.084985e+002,-7.227478e-001,-2.090352e+001,-2.353285e-001,3.111381e+001,1.877213e-001,-4.036069e-002,-6.445840e-001,-8.345065e-003,-1.054684e+000,1.435525e-001,4.454674e-001,4.030689e+001,2.392739e-001,3.317181e+000,2.862810e+000,2.031630e+001,5.253924e-001,1.407036e+001,6.849269e-001,-2.503953e+001,3.663842e+001,-7.277939e-002,-9.817793e-003,8.594415e-002,2.865330e+000,2.325582e+000,2.237500e-001,2.449458e-001,1.787500e-001,2.304581e-001,-3.705655e+001
'577_P-26_f_S-6_PS-L',2.553710e+001,2.913314e-001,1.501837e+001,2.934282e+001,3.118016e+001,1.616179e+001,2.166536e+002,9.407556e+001,8.626922e+001,5.490440e+001,1.170593e-001,6.072736e-001,7.559848e-002,8.076268e-002,1.640973e-001,8.849882e-002,1.494436e+000,1.185837e+000,1.309336e+000,9.615011e-001,9.185068e-002,4.959970e-001,3.549399e+001,1.917921e-001,5.561594e+000,1.083357e+000,1.615538e+001,4.238308e-001,1.451680e+001,3.313593e-001,7.421555e-002,2.174561e+000,1.190010e+000,7.062003e-001,2.507493e+000,2.544497e+000,5.316338e-001,6.068882e+001,1.688447e+001,1.709987e+000,5.906833e+002,3.374829e-001,1.412250e+003,9.897189e-002,-1.525426e+002,-4.983168e-001,1.643700e+003,1.326497e-001,1.167596e+003,2.062423e-001,-1.556220e+002,-4.516013e-001,2.584726e+003,9.613834e-002,9.446752e+002,3.002453e-001,-1.561290e+002,-4.456549e-001,-2.378952e+001,-1.706651e-001,3.208248e+001,1.605326e-001,-4.309135e-002,-6.607586e-001,-1.619356e-002,-3.610229e-001,1.068878e-001,5.043760e-001,3.959503e+001,1.857731e-001,6.533822e+000,1.273435e+000,2.230384e+001,3.496310e-001,1.543845e+001,3.923940e-001,-2.715016e+001,3.942472e+001,-8.355763e-002,-1.054002e-002,8.739056e-002,1.719198e+000,1.744186e+000,1.450000e-001,1.593476e-001,3.012500e-001,1.807234e-001,-4.377660e+001
'578_P-26_f_S-1_PS-L',3.789664e+001,3.275443e-001,4.286040e+001,4.386178e+001,4.427341e+001,1.413010e+000,5.191422e+000,0,1.046166e+002,0,3.431039e-001,1.663233e+000,7.381930e-002,7.902412e-002,3.153913e-001,2.415720e-001,1.321758e+000,8.830491e-001,4.231840e+000,0,1.987125e-001,1.443475e+000,3.463843e+001,1.685376e-001,-4.480672e+000,-3.841974e+000,1.168669e+001,7.738990e-001,9.327475e+000,9.548371e-001,1.209539e-002,1.406185e+000,1.155847e+000,8.236221e-001,8.447341e+000,1.007948e+000,5.815222e+000,7.500837e-001,1.161809e+001,5.198687e-001,7.212315e+002,3.101352e-001,1.464711e+003,1.638365e-001,-1.584742e+002,-4.749616e-001,1.686960e+003,1.432473e-001,1.167803e+003,1.911313e-001,-1.500849e+002,-5.352616e-001,2.618982e+003,1.018626e-001,1.105233e+003,3.187688e-001,-1.511429e+002,-5.196264e-001,-9.547037e+000,-8.706431e-001,1.892465e+001,3.599111e-001,9.793612e-003,3.426042e+000,2.266865e-003,4.986245e+000,5.356806e-001,7.317589e-001,3.525894e+001,2.038902e-001,-2.669383e+001,-7.530130e-001,7.483531e+000,2.047620e+000,-8.027024e-001,-1.333461e+001,-2.646609e+001,3.856765e+001,-7.792406e-002,-1.207601e-002,7.871708e-002,7.352942e-001,1.526718e+000,1.700000e-001,1.100000e-001,4.550000e-001,1.950000e-001,-3.243476e+001
'579_P-12_m_S-3_PS-S',2.210238e+001,1.443783e-001,1.976061e+001,2.194516e+001,2.475327e+001,4.992657e+000,5.004101e+001,5.173911e+001,-1.923350e+001,5.485984e+001,4.975963e-001,1.073292e+000,4.670848e-002,2.979364e-001,8.327664e-001,7.860579e-001,9.056178e+000,6.123302e+000,3.912812e+000,1.872173e+000,3.699786e-001,1.211647e+000,2.799565e+001,6.206477e-001,2.009788e+001,4.905934e-001,1.500093e+001,9.172840e-001,1.033962e+001,1.214386e+000,4.679076e-002,1.406960e+000,1.532685e+000,7.825400e-001,3.482253e+000,1.016227e+000,5.311096e+000,1.503491e+000,2.857567e+001,4.316913e-001,5.447380e+002,3.878517e-001,1.275475e+003,2.476269e-001,-7.707066e+001,-1.088800e+000,1.580297e+003,1.755584e-001,9.984173e+002,3.685109e-001,-8.789569e+001,-8.598018e-001,2.583050e+003,1.207516e-001,9.996597e+002,4.280765e-001,-9.091546e+001,-8.085823e-001,-2.349126e+001,-3.956255e-001,3.316304e+001,3.448467e-001,-8.012181e-003,-4.510303e+000,-3.183429e-002,-5.524946e-001,5.358323e-001,8.664768e-001,3.369624e+001,4.862291e-001,2.126328e+001,4.890467e-001,1.495033e+001,1.032950e+000,1.023583e+001,1.374693e+000,-1.736639e+001,2.704027e+001,-3.988195e-002,-6.889557e-003,4.532766e-002,2.242152e+000,1.590909e+000,4.085714e-001,2.219671e-001,1.466667e-001,1.475729e-001,-2.474516e+001
'580_P-26_f_S-2_PS-L',3.195811e+001,2.660504e-001,3.012656e+001,3.355635e+001,3.860434e+001,8.477779e+000,8.206806e+001,4.258780e+001,1.031069e+002,7.468076e+001,3.944458e-001,1.001368e+000,1.072120e-001,2.528577e-001,5.474321e-001,4.402201e-001,7.670494e+000,5.098935e+000,5.696640e+000,3.737906e+000,1.848584e-001,1.123742e+000,3.218661e+001,3.144963e-001,-1.001372e+001,-1.359405e+000,1.969214e+001,5.535229e-001,7.445575e+000,1.487372e+000,2.666050e-002,1.106352e+000,1.453628e+000,8.216435e-001,4.778069e+000,1.556496e+000,4.301923e+000,2.453008e+000,1.583023e+001,3.651686e-001,6.678190e+002,2.993734e-001,1.417514e+003,1.705136e-001,-1.126618e+002,-8.034764e-001,1.649842e+003,9.103291e-002,1.036401e+003,3.191771e-001,-1.121661e+002,-7.767773e-001,2.654284e+003,9.217266e-002,9.770541e+002,4.265448e-001,-1.149880e+002,-7.326459e-001,-1.327103e+001,-4.482959e-001,2.239634e+001,3.112214e-001,-1.322451e-002,-2.489453e+000,-1.508442e-002,-7.379615e-001,2.913921e-001,8.834589e-001,3.715786e+001,1.907754e-001,-1.289199e+001,-1.014066e+000,2.011904e+001,6.382440e-001,2.350532e+000,5.644095e+000,-1.413115e+001,2.523972e+001,-5.741962e-002,-5.596744e-003,8.994790e-002,3.010034e+000,2.721089e+000,1.687500e-001,1.870453e-001,1.762500e-001,1.427355e-001,-3.477263e+001
'581_P-26_f_S-5_PS-L',3.185158e+001,2.152301e-001,2.931614e+001,3.366615e+001,3.696621e+001,7.650068e+000,4.324959e+002,6.280823e+002,6.539920e+001,3.886817e+001,3.967035e-001,9.514430e-001,1.265484e-001,2.502402e-001,6.418856e-001,5.153372e-001,5.993218e+000,3.063630e+000,5.289866e+000,4.820643e+000,1.737001e-001,6.843484e-001,3.704876e+001,2.682165e-001,-2.024919e+000,-6.908452e+000,1.919174e+001,5.275677e-001,6.247548e+000,1.808730e+000,3.911396e-002,2.375263e+000,1.278214e+000,1.036847e+000,6.775380e+000,9.768046e-001,5.181555e+000,4.501937e+000,1.978938e+001,1.095880e+000,6.547690e+002,3.116258e-001,1.348483e+003,1.208333e-001,-7.983418e+001,-1.057459e+000,1.691904e+003,1.228346e-001,9.378069e+002,2.523304e-001,-8.514740e+001,-9.208292e-001,2.730667e+003,9.312550e-002,8.153270e+002,3.376041e-001,-8.822941e+001,-8.636739e-001,-1.810497e+001,-3.686092e-001,2.558521e+001,3.172511e-001,-5.549026e-003,-6.385461e+000,-1.824085e-002,-4.606046e-001,2.073044e-001,6.125696e-001,3.940900e+001,2.185587e-001,-3.639237e+000,-3.957481e+000,2.161630e+001,4.443522e-001,2.309964e+000,5.200160e+000,-1.971346e+001,2.972923e+001,-6.190655e-002,-1.122143e-002,1.221113e-001,3.344482e+000,3.436426e+000,1.810000e-001,1.965426e-001,8.800000e-002,8.518216e-002,-3.305315e+001
'582_P-26_f_S-4_PS-L',3.196909e+001,2.279717e-001,3.031517e+001,3.300663e+001,3.773269e+001,7.417517e+000,1.428953e+002,1.004080e+002,6.329537e+001,4.371859e+001,4.824728e-001,8.896861e-001,9.763978e-002,3.177485e-001,9.006588e-001,8.030190e-001,8.363899e+000,4.219099e+000,7.811288e+000,4.653287e+000,2.161320e-001,8.485544e-001,3.596365e+001,2.892570e-001,-6.500978e+000,-2.039511e+000,1.949261e+001,6.400567e-001,8.514019e-001,1.582566e+001,4.384539e-002,2.285312e+000,1.311255e+000,9.763445e-001,6.040771e+000,1.078694e+000,2.373181e+000,5.151305e+000,1.481547e+001,9.237550e-001,5.968929e+002,3.485794e-001,1.358227e+003,1.567955e-001,-8.387609e+001,-1.048777e+000,1.627792e+003,1.114714e-001,1.035387e+003,4.023999e-001,-8.471165e+001,-9.660629e-001,2.601896e+003,1.037140e-001,9.490800e+002,5.272123e-001,-8.605364e+001,-9.416281e-001,-1.418094e+001,-4.462325e-001,2.115486e+001,3.848951e-001,-3.978539e-003,-8.036789e+000,-2.134794e-002,-4.735405e-001,2.775252e-001,6.981812e-001,3.758618e+001,2.622169e-001,-9.798168e+000,-1.404765e+000,2.231644e+001,6.121507e-001,-3.494365e+000,-4.141641e+000,-1.960826e+001,3.016113e+001,-5.581329e-002,-1.609184e-002,1.124044e-001,3.412969e+000,2.595156e+000,2.380000e-001,2.931711e-001,1.100000e-001,8.359566e-002,-3.263212e+001
'583_P-26_f_S-6_PS-L',3.080466e+001,3.653343e-001,1.490613e+001,3.486585e+001,4.155440e+001,2.664827e+001,1.578558e+002,4.042303e+001,1.486553e+002,1.186015e+002,3.207966e-001,9.029170e-001,9.461317e-002,2.016363e-001,4.756841e-001,3.810710e-001,5.150798e+000,3.136299e+000,5.490900e+000,4.963806e+000,1.910665e-001,9.435388e-001,3.747981e+001,2.519414e-001,-2.296031e+000,-6.429991e+000,1.332959e+001,7.960009e-001,6.923017e+000,1.461403e+000,6.051841e-002,1.649804e+000,1.348970e+000,8.480346e-001,3.864069e+000,1.987369e+000,6.909887e+000,4.085790e+000,1.736910e+001,9.382153e-001,6.273310e+002,3.010387e-001,1.408764e+003,1.433910e-001,-9.024526e+001,-9.383045e-001,1.606841e+003,1.155531e-001,1.038003e+003,1.953525e-001,-9.193959e+001,-8.650673e-001,2.657155e+003,6.875721e-002,8.573855e+002,3.248349e-001,-9.607745e+001,-7.949457e-001,-1.780173e+001,-3.853506e-001,2.850049e+001,2.730889e-001,-1.135546e-002,-3.417002e+000,-1.454925e-002,-7.774037e-001,2.484207e-001,8.375949e-001,4.062761e+001,2.279000e-001,-6.525645e+000,-2.443854e+000,1.377970e+001,8.625413e-001,3.101093e+000,3.365196e+000,-2.215211e+001,3.381911e+001,-6.268125e-002,-1.189265e-002,1.069800e-001,3.899083e+000,4.176334e+000,1.355556e-001,1.165343e-001,8.166667e-002,7.182154e-002,-3.591066e+001
'584_P-25_f_S-1_PS-S',3.239360e+001,4.066136e-002,3.125334e+001,3.228815e+001,3.316378e+001,1.910442e+000,1.230673e+001,0,3.951931e+000,6.355543e+000,1.173209e-001,1.532684e+000,1.780057e-002,2.039585e-002,2.290258e-001,2.112253e-001,2.885040e+000,3.271492e+000,1.407821e+000,7.966460e-001,2.845083e-002,1.950656e+000,2.178963e+001,6.362000e-001,1.698401e+001,5.306182e-001,1.285337e+001,9.192343e-001,9.879210e+000,6.801726e-001,1.431014e-002,1.114759e+000,6.101933e-001,1.214377e+000,1.043502e+001,1.974401e-001,7.828833e-001,3.245019e+000,1.982623e+001,5.545415e-001,4.942312e+002,3.316855e-001,1.353846e+003,2.018331e-001,-1.675677e+002,-4.289080e-001,1.480883e+003,2.083784e-001,9.367664e+002,3.696896e-001,-1.659065e+002,-4.170933e-001,2.449205e+003,1.458068e-001,8.055120e+002,2.277292e-001,-1.662823e+002,-4.126262e-001,-1.642475e+001,-4.580720e-001,2.893641e+001,4.352069e-001,3.781778e-002,6.424488e-001,-3.058613e-002,-2.983717e-001,1.157045e-001,6.586915e-001,3.745986e+001,4.327908e-001,1.217792e+001,8.987753e-001,3.078570e+000,6.931854e+000,1.422064e+001,7.651711e-001,-1.828358e+001,2.568837e+001,-2.408980e-002,-1.819913e-002,7.100471e-003,1.094891e+000,3.731343e-001,5.300000e-001,0,1.060000e+000,2.900000e-001,-4.190500e+001
'585_P-25_f_S-2_PS-S',3.025940e+001,2.316810e-001,2.893786e+001,3.278412e+001,3.557327e+001,6.635405e+000,3.309661e+001,8.214689e+000,1.651458e+001,8.571168e+000,2.054171e-001,1.077617e+000,1.917896e-002,1.213563e-001,3.360034e-001,3.168244e-001,3.977877e+000,1.943400e+000,2.948287e+000,2.058928e+000,6.886113e-002,1.276284e+000,2.570184e+001,5.462011e-001,1.840657e+001,6.364777e-001,1.067752e+001,1.197820e+000,1.571127e+001,6.441239e-001,2.716907e-002,1.133053e+000,1.097505e+000,1.084307e+000,7.856144e+000,6.594824e-001,6.440770e+000,1.769939e+000,2.601739e+001,4.095175e-001,5.592946e+002,2.757410e-001,1.348933e+003,1.593014e-001,-1.041777e+002,-8.737291e-001,1.619214e+003,1.644674e-001,9.404152e+002,3.886828e-001,-1.081570e+002,-7.806567e-001,2.522637e+003,1.210588e-001,9.272264e+002,3.193305e-001,-1.102467e+002,-7.476175e-001,-2.028708e+001,-4.575692e-001,2.907072e+001,3.454508e-001,4.684356e-002,5.225822e-001,-2.853887e-002,-4.018086e-001,1.084825e-001,7.810214e-001,3.277436e+001,3.092793e-001,1.759797e+001,7.416771e-001,6.591782e+000,2.386963e+000,2.015368e+001,5.063131e-001,-1.709212e+001,2.493972e+001,-1.569306e-002,-2.002852e-002,2.591169e-002,2.578797e+000,2.052786e+000,2.485714e-001,6.599319e-002,1.900000e-001,2.085665e-001,-3.750643e+001
'586_P-25_f_S-3_PS-S',3.189530e+001,1.134805e-001,2.992128e+001,3.155589e+001,3.398569e+001,4.064417e+000,4.560901e+002,4.569220e+002,4.513794e+001,3.913245e+001,1.822097e-001,9.926704e-001,2.069168e-002,1.467493e-001,2.866780e-001,2.659863e-001,3.709817e+000,1.924869e+000,3.019966e+000,3.038549e+000,5.411896e-002,1.225469e+000,2.532619e+001,5.455501e-001,1.498006e+001,7.986783e-001,1.280864e+001,1.034070e+000,1.226098e+001,7.749482e-001,4.011812e-002,2.612571e+000,1.125127e+000,1.075563e+000,8.956792e+000,4.225540e-001,5.665146e+000,1.049649e+000,2.407743e+001,3.776079e-001,5.708698e+002,2.385451e-001,1.383058e+003,1.677397e-001,-1.091688e+002,-8.286244e-001,1.632926e+003,1.609355e-001,9.385721e+002,4.540131e-001,-1.119667e+002,-7.552607e-001,2.588385e+003,1.131005e-001,8.917352e+002,4.206421e-001,-1.144187e+002,-7.176679e-001,-1.871855e+001,-4.144742e-001,2.709738e+001,3.330186e-001,3.250486e-002,8.844748e-001,-3.031014e-002,-4.004623e-001,8.739902e-002,8.210505e-001,3.295256e+001,3.084393e-001,1.378430e+001,9.530253e-001,1.027404e+001,1.645863e+000,1.525294e+001,7.379770e-001,-1.610537e+001,2.321926e+001,-2.253445e-002,-2.143097e-002,2.005392e-002,2.671756e+000,1.930502e+000,2.540000e-001,1.017055e-001,2.420000e-001,2.573635e-001,-4.084624e+001
